y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
-8.172;-7.45;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;icosane
-8.172;-7.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;icosane
-1.56;5.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-methoxy-4-prop-2-enylphenol
-1.56;5.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-methoxy-4-prop-2-enylphenol
-4.1;-2.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;6-methylsulfanyl-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine
-4.1;-2.67;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;6-methylsulfanyl-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine
-4.1;-2.63;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;6-methylsulfanyl-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine
-1.09;0.77;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-bromophenol
-1.09;0.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-bromophenol
-1.09;0.89;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-bromophenol
-2.8;-1.23;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate
-2.8;-1.08;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate
-2.8;-1.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate
-2.22;-2.08;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5-methyl-2-propan-2-ylphenol
-3.796;-3.6;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;7-nitro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one
-1.21;-1.18;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methylaniline
-1.21;-1.17;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methylaniline
-1.21;-1.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methylaniline
-6.49;-4.12;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline
-2.77;-2.64;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;ethylbenzene
-2.322;-1.67;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione
-4.88;-2.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate
-4.88;-2.67;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate
-5.72;-3.88;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.72;-3.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.72;-3.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.72;-3.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.19;-6.32;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2,3,4,4a,5,6,7,8,8a-decahydronaphthalene
-0.68;-1.38;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylphenol
-0.68;-1.24;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylphenol
-0.68;-1.18;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylphenol
-0.36;-0.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylpentan-3-ol
-0.36;-0.27;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylpentan-3-ol
-0.36;-0.26;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylpentan-3-ol
1.02;0.74;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1H-pyridin-2-one
1.02;0.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1H-pyridin-2-one
1.02;0.64;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1H-pyridin-2-one
1.02;0.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1H-pyridin-2-one
1.02;0.77;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1H-pyridin-2-one
-3.15;-2.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3-diphenylurea
-3.15;-2.74;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3-diphenylurea
-3.15;-2.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3-diphenylurea
-2.4;-1.23;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5,5-diethyl-1,3-diazinane-2,4,6-trione
-2.67;-2.43;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,3,5-trichlorophenol
-2.67;-2.33;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,3,5-trichlorophenol
-2.67;-2.21;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,3,5-trichlorophenol
-4.17;-4.29;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-ethylnaphthalene
-6.35;-7.96;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pentadecan-1-ol
-6.35;-7.95;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pentadecan-1-ol
-6.35;-7.85;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pentadecan-1-ol
-6.35;-7.7;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pentadecan-1-ol
-5.16;-4.12;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-(dipropylamino)-3,5-dinitrobenzenesulfonamide
-5.16;-3.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-(dipropylamino)-3,5-dinitrobenzenesulfonamide
-5.16;-3.72;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-(dipropylamino)-3,5-dinitrobenzenesulfonamide
-5.16;-3.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-(dipropylamino)-3,5-dinitrobenzenesulfonamide
-0.7;0.78;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-chlorophenol
-0.7;0.89;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-chlorophenol
-0.7;0.91;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-chlorophenol
-0.7;0.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-chlorophenol
-4.24;-2.58;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(3,5-ditert-butylphenyl) N-methylcarbamate
0.009;-1.74;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pyridine-4-carbohydrazide
0.009;-1.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pyridine-4-carbohydrazide
0.009;-1.1;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;pyridine-4-carbohydrazide
-0.45;-1.17;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;methylsulfanylmethane
-0.45;-1.07;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;methylsulfanylmethane
-2.89;-2.85;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3,5-trinitrobenzene
-2.89;-2.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3,5-trinitrobenzene
-2.89;-2.63;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3,5-trinitrobenzene
-3.21;-3.19;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromo-3-chlorobenzene
-3.81;-2.77;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromohexane
-0.8;-0.62;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-nitropropane
-0.8;-0.53;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-nitropropane
-3.658;-4.92;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(5-chloro-1-propan-2-yl-1,2,4-triazol-3-yl)oxy-diethoxy-sulfanylidene-lambda5-phosphane
-3.658;-4.32;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(5-chloro-1-propan-2-yl-1,2,4-triazol-3-yl)oxy-diethoxy-sulfanylidene-lambda5-phosphane
-3.658;-4.12;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(5-chloro-1-propan-2-yl-1,2,4-triazol-3-yl)oxy-diethoxy-sulfanylidene-lambda5-phosphane
-1.52;-0.77;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylbutyl formate
-1.52;-0.67;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylbutyl formate
-1.52;-0.63;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-methylbutyl formate
-1.68;-0.67;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2-dibromoethane
-1.62;-1.47;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3-dichloropropane
-1.62;-1.17;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3-dichloropropane
-1.62;-1.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,3-dichloropropane
-4.77;-3.59;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-butyl-3-(3,4-dichlorophenyl)-1-methylurea
-2.29;-1.74;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-iodopropane
-2.843;-1.03;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-(4-chlorophenyl)acetamide
-2.843;-0.63;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-(4-chlorophenyl)acetamide
-3.55;-2.03;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,2-dimethylbutane
-3.2;-3.45;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2-dichloro-4-nitrobenzene
-3.2;-3.42;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2-dichloro-4-nitrobenzene
-0.7;0.89;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-chlorophenol
-0.7;0.91;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-chlorophenol
-0.7;0.92;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-chlorophenol
-4.5;-4.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2,4-tribromobenzene
-4.5;-3.89;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2,4-tribromobenzene
-2.982;-3.45;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,4-diazaspiro[5.7]tridecane-1,3,5-trione
-2.982;-3.44;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,4-diazaspiro[5.7]tridecane-1,3,5-trione
-5.14;4.08;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bis(butylsulfanyl)phosphorylsulfanylbutane
-1.49;-0.51;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methoxybenzaldehyde
-1.49;-0.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methoxybenzaldehyde
-1.49;-0.41;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methoxybenzaldehyde
-1.49;-0.26;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;4-methoxybenzaldehyde
-0.89;-0.74;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;hexan-2-ol
-3.76;4.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-chloro-6-(trichloromethyl)pyridine
-3.76;4.08;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-chloro-6-(trichloromethyl)pyridine
-3.19;-2.23;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromo-4-methylbenzene
0.48;-0.77;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;dimethoxymethane
0.48;-0.67;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;dimethoxymethane
-3.46;-2.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-(3-chloro-4-methylphenyl)-1,1-dimethylurea
-3.46;-2.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-(3-chloro-4-methylphenyl)-1,1-dimethylurea
-3.46;-2.64;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-(3-chloro-4-methylphenyl)-1,1-dimethylurea
-3.46;-2.63;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-(3-chloro-4-methylphenyl)-1,1-dimethylurea
-2.077;-3.45;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5,5-bis(prop-2-enyl)-1,3-diazinane-2,4,6-trione
-0.88;-0.74;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;cycloheptanol
-3.27;-2.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;cumene
-3.27;1.74;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;cumene
-3.27;1.83;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;cumene
-3.27;1.92;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;cumene
-6.96;-6.64;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;bis(2-ethylhexyl) benzene-1,2-dicarboxylate
-5.259;-5.7;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-5.259;-5.6;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-5.259;-4.5;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-2.05;-2.57;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2-propan-2-yloxyphenyl) N-methylcarbamate
-2.05;-2.48;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2-propan-2-yloxyphenyl) N-methylcarbamate
-2.05;-2.41;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2-propan-2-yloxyphenyl) N-methylcarbamate
-2.39;-2.64;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;chloromethylbenzene
-3.67;-2.18;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;acridine
-3.67;-2.07;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;acridine
-3.67;-2.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;acridine
-1.81;1.88;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;heptan-1-ol
-4.26;-2.64;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-methyl-4-prop-1-en-2-ylcyclohexene
-4.26;-2.48;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-methyl-4-prop-1-en-2-ylcyclohexene
-4.26;-2.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-methyl-4-prop-1-en-2-ylcyclohexene
-4.26;-2.26;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-methyl-4-prop-1-en-2-ylcyclohexene
-5.27;-4.07;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;17-acetyl-6,10,13,17-tetramethyl-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-3-one
-5.27;-4.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;17-acetyl-6,10,13,17-tetramethyl-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-3-one
-5.27;-4.01;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;17-acetyl-6,10,13,17-tetramethyl-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-3-one
-1.3;2.1;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,3-dichlorophenol
-0.92;-0.74;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-phenylethanol
-8.6;-6.62;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;tetracene
-8.6;-6.46;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;tetracene
-8.6;-6.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;tetracene
-8.6;-6.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;tetracene
-8.6;-6.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;tetracene
-3.62;-4.12;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-2,3-dihydrochromen-4-one
-7.01;-6.59;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5,6-dimethylchrysene
-1.73;-2.08;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromopropane
-1.73;-2.07;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromopropane
-1.73;-2.05;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromopropane
-1.73;-1.51;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-bromopropane
-2.35;-2.08;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;diethyl benzene-1,2-dicarboxylate
-2.35;-2.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;diethyl benzene-1,2-dicarboxylate
-2.35;-2.01;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;diethyl benzene-1,2-dicarboxylate
-4.097;-1.18;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5,5-diphenylimidazolidine-2,4-dione
-4.097;-1.05;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5,5-diphenylimidazolidine-2,4-dione
-4.097;-1.02;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;5,5-diphenylimidazolidine-2,4-dione
-1.54;-1.9;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;bromo(dichloro)methane
-1.54;-1.69;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;bromo(dichloro)methane
-1.54;-1.48;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;bromo(dichloro)methane
-3.23;-2.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;hex-1-ene
-3.23;-2.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;hex-1-ene
-3.0;-2.82;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-methyl-1,3-dinitrobenzene
-0.63;-0.77;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;propan-2-yl formate
-0.63;-0.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;propan-2-yl formate
-0.63;-0.57;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;propan-2-yl formate
-8.49;-9.27;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;benzo[k]fluoranthene
-8.49;-9.05;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;benzo[k]fluoranthene
-8.49;-9.02;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;benzo[k]fluoranthene
-3.38;-3.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;methyl nonanoate
-3.38;-2.89;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;methyl nonanoate
-3.38;-2.85;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;methyl nonanoate
-3.38;-2.77;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;methyl nonanoate
-2.676;-2.93;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione
-5.41;-3.78;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,16-dimethyl-5-thiapentacyclo[9.7.0.02,8.04,6.012,16]octadecan-15-ol
-5.41;-2.78;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2,16-dimethyl-5-thiapentacyclo[9.7.0.02,8.04,6.012,16]octadecan-15-ol
-2.81;-2.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-benzyl-2-(2-nitroimidazol-1-yl)acetamide
-2.81;-2.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-benzyl-2-(2-nitroimidazol-1-yl)acetamide
-2.44;-2.33;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;1-methyl-3-nitrobenzene
-1.78;-1.51;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-(4-fluorophenyl)acetamide
-1.78;-1.48;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-(4-fluorophenyl)acetamide
-1.78;-1.42;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;N-(4-fluorophenyl)acetamide
-4.907;-4.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl propanoate
-4.907;-4.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl propanoate
-4.402;-4.16;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthren-17-one
-0.72;-0.74;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;2-aminophenol
-0.89;-0.64;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26566;bromo(chloro)methane
