y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
1.4303;1.456;0.4633;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between Mn3(OF2)2 (Fermi level: 5.67 meV) and Te2Pd3 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.68 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.4065;1.5700000000000005;0.342;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between Ca2Cu9O13 (Fermi level: 5.67 meV) and Te2W (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 2.31 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.9006;1.182;0.103;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between Nb2SbO6 (Fermi level: 5.67 meV) and NbS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.4 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.0953;0.8920000000000001;0.3027;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between EuSeO3 (Fermi level: 5.67 meV) and TaSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.8 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.3682;0.424;0.3784;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between V6O11F (Fermi level: 5.67 meV) and ZrTe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.3 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.7508;0.37;0.3668;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between La2MoO6 (Fermi level: 5.67 meV) and NbS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.3 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.1143;2.3;0.0502;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between Mn(WO4)2 (Fermi level: 5.67 meV) and Te2W (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 2.05 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.0583;-0.038;0.0319;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between LiPrO2 (Fermi level: 5.67 meV) and NbS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.02 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.1054;-1.054;0.5293;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between MnCdO2 (Fermi level: 5.67 meV) and MoS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.15 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.0886;1.198;0.0818;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between LuTiO3 (Fermi level: 5.67 meV) and PdS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.8 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.9746;0.39;0.3754;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between HoScO3 (Fermi level: 5.67 meV) and VTe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.16 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.7561;1.14;0.5537;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between K2PbO6 (Fermi level: 5.67 meV) and TaSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.65 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-3.1168;1.058;0.0392;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between Bi2WO6 (Fermi level: 5.67 meV) and NbSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.72 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.4253;0.212;0.4323;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between CaMn2O4 (Fermi level: 5.67 meV) and VS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.36 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.2151;0.174;0.1412;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between HoCrO4 (Fermi level: 5.67 meV) and TiS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.05 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.9184;0.992;0.1336;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between Dy2(SeO4)3 (Fermi level: 5.67 meV) and TiS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.9 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.7657;-0.226;0.1693;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158319;An interface between MoS2 (Fermi level: 5.67 meV) and Ba3Nb2O8 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.3 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
