y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
-8.172;-7.07;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;icosane
-1.56;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;2-methoxy-4-prop-2-enylphenol
-4.1;6.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;6-methylsulfanyl-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine
-1.09;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;4-bromophenol
-2.22;5.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;5-methyl-2-propan-2-ylphenol
-1.21;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;4-methylaniline
-2.77;-2.13;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;ethylbenzene
-2.77;-2.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;ethylbenzene
-2.322;5.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione
-5.19;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,2,3,4,4a,5,6,7,8,8a-decahydronaphthalene
-0.68;3.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;3-methylphenol
-0.36;3.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;3-methylpentan-3-ol
1.02;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1H-pyridin-2-one
-3.15;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,3-diphenylurea
-2.67;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;2,3,5-trichlorophenol
-4.17;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-ethylnaphthalene
-6.35;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;pentadecan-1-ol
-5.16;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;4-(dipropylamino)-3,5-dinitrobenzenesulfonamide
-0.7;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;4-chlorophenol
-4.24;3.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;(3,5-ditert-butylphenyl) N-methylcarbamate
0.009;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;pyridine-4-carbohydrazide
-2.89;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,3,5-trinitrobenzene
-3.21;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-bromo-3-chlorobenzene
-3.81;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-bromohexane
-0.8;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-nitropropane
-1.52;3.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;3-methylbutyl formate
-1.68;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,2-dibromoethane
-1.62;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,3-dichloropropane
-4.77;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-butyl-3-(3,4-dichlorophenyl)-1-methylurea
-2.29;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-iodopropane
-2.843;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;N-(4-chlorophenyl)acetamide
-3.55;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;2,2-dimethylbutane
-3.2;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,2-dichloro-4-nitrobenzene
-0.7;3.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;3-chlorophenol
-4.5;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,2,4-tribromobenzene
-2.982;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;2,4-diazaspiro[5.7]tridecane-1,3,5-trione
-1.49;4.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;4-methoxybenzaldehyde
-0.89;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;hexan-2-ol
-3.76;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;2-chloro-6-(trichloromethyl)pyridine
-3.19;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1-bromo-4-methylbenzene
-3.46;3.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;3-(3-chloro-4-methylphenyl)-1,1-dimethylurea
-2.077;5.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;5,5-bis(prop-2-enyl)-1,3-diazinane-2,4,6-trione
-6.96;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;bis(2-ethylhexyl) benzene-1,2-dicarboxylate
-5.259;1.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-2.05;2.0;2.0341;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;68801;(2-propan-2-yloxyphenyl) N-methylcarbamate
